filename,transcription
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_012/1CO_012_029.wav,ye bod bese bene apostel ye bese bene beprofet ye bese bene beyegele ye bese babo mesimba
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_012/1CO_012_031.wav,dzenan hm e bifae ya bialod e bi ndo hm mazu mina lede e zen yadan nyeb
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_013/1CO_013_001.wav,nge makobo minkobo mi bod ana ai e mi bengles ma tege ai edin ke mentoa ya e ngom etubi mebo he edun ane etug angonga
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_013/1CO_013_002.wav,nge mebele ngul ya abo profet meyeme mam me ndimba mese ai nyeman ose nge mebele nyebe ose na mabodo minkol a si ma ha tege ai edin maseki dzom zin
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_013/1CO_013_003.wav,to memana kab akuma dama ase mevee fe nyol dzama na bedigi dzo a ndoan ma ha tege ai edin maseki ai mfi zin
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_013/1CO_013_005.wav,yabo ki nkot yadzen ki mfi woe yaseki nnem melinena yanyie ki dzam a nnem
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_013/1CO_013_004.wav,edin ene fin edin ene afunnem eseki mekomena eseki minyene eseki engun
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_013/1CO_013_007.wav,yadzibi mese yayebe mese yafidi mese yazombo mese
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_013/1CO_013_008.wav,edin ene mvende te dzeman mfa esye profet yayi sole minkobo ki miayi man nyeman fe wayi sole
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_013/1CO_013_009.wav,biayem he abim zin ndo fe biakobo ane beprofet he etun
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_013/1CO_013_010.wav,eyon e dzi ene ntud a saan yayi so e mam bitun bitun mala mayi mana
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_013/1CO_013_012.wav,etoa dzi mayem he etun a mvus mayi toan yem akyae ya zamba ayem ma
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_013/1CO_013_013.wav,etoa dzi hm byem bialigi na nyebe afidi edin mbie bile bili edin ndzo hm yalod bise
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_014/1CO_014_002.wav,amu e mod akobo nkobo te akobo ki ai bod akobo ai zamba amu to mod zin awog ki nye akobo te he mam me ndimba a nsisim
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_014/1CO_014_001.wav,byean edin a zut dzenan fe bifae bi akab ya nsisim adan adan a na mikobo ane beprofet
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_014/1CO_014_003.wav,e mod akobo ane profet akobo ai bod asu ye na awone bo afolo bo avaa fe bo ngul a nyol
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_014/1CO_014_006.wav,ndo hm etoa dzi a babedzan nge mazu abe mina mekobogo minkobo meboo ai mina mfi dze nge mandzeki kobo ai mina na makuli mam nge a nyeman nge a nkobo profet nge a ayegele
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_014/1CO_014_004.wav,e mod akobo minkobo awone emen e nyo akobo ane profet awone ndazamba
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_014/1CO_014_005.wav,mayi na mina bese mikobo minkobo dzam da na midana kobo ane beprofet nkobo beprofet walod nkobo mod wakobo minkobo nge aseki na mod atimi minkobo mite asu ye na ndazamba ebi awone
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_014/1CO_014_007.wav,nga to e byem bi obobomo bine tege ai enyin to ololon to mvet nge batoan ki bom na beyeme kin eye bayi yem e dzia babom ya
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_014/1CO_014_010.wav,minkobo mine hm fo a sindon sug ya abui ndo bawog mise
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_014/1CO_014_008.wav,dzam deda nge balon ton ana tege yem kin te za ayi komezan bita
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_014/1CO_014_009.wav,dzam deda fe asu daan a adzo minkobo nge miakobo ki a saan eye bayi yem e dzam miadzo ya miayi kobo a evundu
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_014/1CO_014_012.wav,dzam deda hm asu daan nge miayag ai bifae bi nsisim dzenan bie abui asu ye na ndazamba ewoneban
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_014/1CO_014_011.wav,nge mayem ki mbol e dzam badzo latyan mene man belobolobo asu e mod akobo nye fe man belobolobo asu dama
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_014/1CO_014_013.wav,asu te e mod akobo minkobo akogelan fe na atimi mie
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_014/1CO_014_014.wav,nge makogelan a minkobo nsisim wama wakogelan nsisim wama tege ai mfi ya ete
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_014/1CO_014_015.wav,antoa hm ya mayi kogelan a nsisim ndo fe mayi kogelan a nnem mayi yia bia bi olugu a nsisim meyiaga fe a nnem
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_014/1CO_014_016.wav,nge walugu zamba a nsisim eye e mod aso a nsen ayi yalan amen ya a wakan zamba amu ayem ki e dzom wadzo
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_014/1CO_014_017.wav,amu mfa woe wa wave ngan mben dzam da e mod mbog ayen ki mfi ya ete
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_014/1CO_014_020.wav,a babedzan te miabo bongo a feg boan bongo a abe boan mintud a feg
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_014/1CO_014_019.wav,mayi na a ekoan biakoan mekobo bibug bitan ai nnem asu ye na mayegele e bod bevog alodo ane nted bibug a minkobo
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_014/1CO_014_021.wav,ane ntilan a mvende na mayi kobo ai e bod ba a minkobo mife ai a minkobo belobolobo ndo to nala bayi ki ma bo mewog
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_014/1CO_014_022.wav,asu te se ki asu beyebe ngo minkobo mine ndem mine asu behaiden nkobo beprofet oseki asu behaiden one asu beyebe
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_014/1CO_014_023.wav,nge ndazamba ese ekoan hom mbog bod bese bengakobo minkobo e bod bayem ki do nge ki na behaiden beso nyian nga bayi dzo na miasog
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_014/1CO_014_024.wav,nge bese bakobo ane beprofet man haiden nge e mod ayege son an yian bod bese bayi nye kpe a adzo antoa a meku
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_014/1CO_014_025.wav,e ma mese mesolo nye a nnem mayi kui a ngeen abog te ayi laban ai asu a si angakogelan ai zamba nye na zamba ane abe mina bebela
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_014/1CO_014_026.wav,antoa hm ya a babedzan eyon miakoan mod ose abelege dzia olugu abelege ayegele nge ekulimam nge nkobo nge mbol atimi nkobo te mam mese mebo asu awone
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_014/1CO_014_027.wav,nge mod akobo minkobo he bebe nge bedan bele ane mod eyon dzie mod mbog atimini fe
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_014/1CO_014_028.wav,nge e mod atimi aseki atobo evol a ekoan akobo asu die emen ai asu zamba
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_014/1CO_014_029.wav,beprofet bekobogo bebe nge bele e bod bevog bengafyal
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_014/1CO_014_030.wav,nge bakuli mod mfe mam e mod osu akuu evol
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_014/1CO_014_031.wav,amu mina bese mine dzam kobo ane profet mod mbombog asu ye na bod bese beyege bebi fe awone ete
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_014/1CO_014_032.wav,minsisim beprofet miwogo edzoe beprofet
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_014/1CO_014_033.wav,amu zamba aseki zamba ndugelan ane zamba mvoe akyae ane a menda me zamba mimfufub mise
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_014/1CO_014_034.wav,bininga betobogo bivol a bikoan amu babele ki ngul ya akobo he na bebo mewog akyae mvende yadzo
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_014/1CO_014_035.wav,nge bayi na bayege dzom zin besiligi beyom baban a menda maban amu ane adzo oson na mininga akobo a ndazamba
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_014/1CO_014_036.wav,ye mina mingakad ebug zamba ye engaso ki abe mina etam
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_014/1CO_014_037.wav,nge mod atsog na ane profet nge ki na abele bifae bi nsisim alana e mam matil mina amu mene mvende nti
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_014/1CO_014_038.wav,nge ayebe ki mo zamba ayem ki nye
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_014/1CO_014_040.wav,dzam ase aboban mben mben mbol wayean
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_015/1CO_015_002.wav,nnye akode mina nge mitoan nyie e bibug mengayedan mina nye ete nge ane na miandzeki nyebe nyebe angog
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_015/1CO_015_001.wav,a babedzan madugan mina tsog mbembe foe mengayedan mina a minganon a mitele ete
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_015/1CO_015_003.wav,mengave mina e di osu he e dzi fe bengave ma na kristus angawu asu minsem mian ane ntilan wadzo
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_015/1CO_015_006.wav,ndo fe angadugan yene babedzan minted mitan eyon dzia abui ya ete bengene tala ana bevog bengawu ya
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_015/1CO_015_005.wav,ai na kefas angayen nye be awom ai bebe fe
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_015/1CO_015_007.wav,ndo fe angayene yakob ayene fe apostel bese
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_015/1CO_015_008.wav,a mvus bese ayene fe ma ya mene ane enyungi dzom
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_015/1CO_015_009.wav,amu ma mene meligimvua ya apostel a makyebe ki na beloe ma na man apostel mbol mengaluman ai ndazamba
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_015/1CO_015_010.wav,mene e dzom mene ai maa zamba ndo e maa woe angave ma andzeki kanga evoe he da mengawu esye alodo bo bese se hm ki ma e maa zamba ane ai ma
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_015/1CO_015_011.wav,ndo hm to ma to bo e kan bingayedan mbembe foe nala ngo fe mingayebe
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_015/1CO_015_012.wav,nge biabende na kristus angakui a son bewu eye bod bevog ya abe mina badzo ya na akuile son bewu laseki
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_015/1CO_015_016.wav,nge bewu bakui ki a son to kristus nye andzeki kui a son
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_015/1CO_015_014.wav,nge kristus andzeki hm kui a son mbendan biabende foe one evoe nyebe waan fe he evoe
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_015/1CO_015_015.wav,bayi hm fe yen na bine beprofet minnal be zamba amu biaboolo na zamba angakuli kristus a son nde nye andzeki nye kuli nge ane na bewu bakui ki a son
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_015/1CO_015_019.wav,nge bingafidi kristus he enyin dzi bia fo biadan engongol a bod bese
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_015/1CO_015_017.wav,nge kristus andzeki kui a son nyebe waan one zeze ndo mingele minada a minsem mian
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_015/1CO_015_018.wav,nala ontoa na e bod bengawu abe kristus bene ndzanan
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_015/1CO_015_021.wav,amu awu lengaso etom mod mbog ndo fe akuile son lazu he etom mod mbog
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_015/1CO_015_020.wav,ndo hm ane na kristus angakui a son bewu ntol bewu bese
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_015/1CO_015_022.wav,akyae ya bod bese bawu abe adam nala ngo fe bod bese babi enyin abe kristus
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_015/1CO_015_023.wav,mod ose hm a etye dzie kristus ane ntol a mvus hala e bod bayi tobo ai kristus eyon adugan so
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_015/1CO_015_024.wav,a mvus hala memana eyon ayi ve esya edzoe zamba eyon ayi tege edzoe ese ai ngul ese
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_015/1CO_015_025.wav,amu ayean dzoe akele kui ane asili minzizin mie a mekol a si
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_015/1CO_015_026.wav,nzizin mvua ayi tege one awu
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_015/1CO_015_027.wav,amu angatele nye byem bise a mekol a si eyon ayi dzo na metege ya byem bise nala watyan na sesala he e nyo angave nye edzoe
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_015/1CO_015_030.wav,a dze bingene waa ndzug
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_015/1CO_015_028.wav,eyon hm byem bise biayi nye tege osu mon emen ayi tobo a edzoe e mod angamana nye tege byem bise asu ye na zamba abo byem bise a bod bese
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_015/1CO_015_029.wav,amu ye na e bod baduuban asu bewu bayi hm bo ya nge ane hm fo na bewu bakui ki a son asu dze bod baduuban asu daban
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_015/1CO_015_031.wav,manden ai awu amos ose son he engun dzaan e dzi ya mebele abe kristus nti waan
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_015/1CO_015_032.wav,he a etye mod mfi dze ongabe ma na meluman ai tsit a efesi nge bewu bakui ki a son ndzaan binyaag amu biayi wu okidi
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_015/1CO_015_033.wav,te miake a ndimi mbe eyon andaman mbembe fulu
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_015/1CO_015_034.wav,zaan a tetele zen te miabada sem amu bod bevog bayem ki zamba makobo na mekub mina oson a nlo
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_015/1CO_015_035.wav,mod zin nyolo ayi dzo na eye bewu bakui a son ya bazu ai kan nyol fe
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_015/1CO_015_036.wav,a akud dzom e mvon wamias a si yabele ki enyin se na etari wu
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_015/1CO_015_037.wav,ndo e mvon wamias se ki e nyol wayi fumi ndzo wamias wamias nso fes nge oles nge fes fe ki
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_015/1CO_015_038.wav,zamba ave nye e nyol adin ndo mvon ese ebele nyol dzie
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_015/1CO_015_039.wav,ndo nyol ese eseki dzam da he da mod abele endzie nyol tsit etoa etam nyol anon etam nyol kos etam
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_015/1CO_015_042.wav,nala ngo fe akuile son bewu ane babe a si eboege engakui a son tege ai eboe
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_015/1CO_015_040.wav,nyol ya yob ene nyol ya si etoa fe ndo duma nyol ya yob ane etam duma nyol ya si etam
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_015/1CO_015_043.wav,eyon yadzeban adzo oson engakui a son ai duma yadzeban obobod engakui a son a ngul ete
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_015/1CO_015_044.wav,badzeb nyol minson nyol nsisim engakui a son nge nyol minson ene nyol nsisim dzo ene fe
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_015/1CO_015_041.wav,duma nlodzobo ane etam duma ngon atoa etam duma atitie fe etam amu atitie laselan a duma
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_015/1CO_015_045.wav,akyae ya ane ntilan na adam e mod osu ambele enyin e adam mvua nye abo ya hm nsisim wave enyin
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_015/1CO_015_046.wav,dzam da se ki nyol nsisim ndzo etele osu nyol minson fo ndzo etele osu a mvus hala nyol nsisim
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_015/1CO_015_047.wav,e mod osu atye a mbodog ya si e mod bee aso a yob
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_015/1CO_015_048.wav,e kan mod mbodog ane nala ngo fe bod be mbodog bene e kan e mod ya yob ane nala ngo fe bod ya yob bene
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_015/1CO_015_049.wav,e kan ya bingabege evegele mbodog nala ngo fe biayi bege evegele ya yob
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_015/1CO_015_050.wav,a babedzan madzo e dzam di na minson ai meki biaseki dzam bi elig edzoe zamba e dzi yaboe eseki dzam bi elig e dzi ene te boe
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_015/1CO_015_053.wav,amu eboe dzi yayean bod teaieboe nyol awu ebodo nyol kole
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_015/1CO_015_054.wav,eyon eboe dzi yayi bod te ai eboe e nyol awu nyi ebodo nyol kole abog te ebug engatilban yayi yenan na awu ategeban ya
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_015/1CO_015_051.wav,yenan sik ndimba ndzo makad mina nyi bia bese biayi ki wu dzam da bia bese biayi tsende
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_015/1CO_015_052.wav,a ekabela dis etye etye a e ton mvua amu bayi lon ton bewu bengakui a son tege dzam dugan ndaman bia bingatsende
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_015/1CO_015_055.wav,a awu eye wado ve a awu eye ngal bita dzoe ene ve
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_015/1CO_015_056.wav,ngal bita awu ene nsem ngul nsem ndzo ene mvende
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_015/1CO_015_057.wav,ngan ai zamba mbol abo na bido abe nti waan yesus kristus
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_015/1CO_015_058.wav,a mindindin mi babedzan antoa hm na boan nkanga te teg mibulugu bo esye nti kom ese miyeme na ndzug waan oseki zeze abe nti
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_016/1CO_016_001.wav,ndo hm asu ntogan moni asu mimfufub akyae ya mengabende menda me zamba ya galati nala ngo fe miboog
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_016/1CO_016_004.wav,nge ane ai mfi na meke bayi ke ai ma eyon
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_016/1CO_016_002.wav,amos osu ya sabbat ose mod ose ya abe mina anyiege man dzom a nda abim ase abele ngul asu ye na te etogan moni yabo eyon mayi so
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_016/1CO_016_003.wav,eyon mayi so e bod miayi tob mayi bo lom ai kalara a mo na beke ai efae dzaan a yerusalem
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_016/1CO_016_005.wav,mayi so abe mina eyon mayi lod a masedonia amu mayi lod a masedonia
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_016/1CO_016_006.wav,mene dzam tobo abe mina eyon zin ben na mayi tobo hala abog oyon ase asu ye na miyaan ai ma e hom ose mene tye na make
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_016/1CO_016_007.wav,amu mayi ki na mayen mina etoa dzi a ntulan mbol mafidi na mayi tobo abe mina man eban nge nti ayebe
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_016/1CO_016_010.wav,nge timoteus aso dzenan na te adugan kon won amu nye fe abo esye nti ane ma
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_016/1CO_016_008.wav,mayi tobo a efesi akui a pentekoste
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_016/1CO_016_009.wav,amu mod mbe ayoo ma we ayene mben oyab abui minzizin mine we
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_016/1CO_016_013.wav,vebegan boan nkanga a nyebe boan fam toman nyol
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_016/1CO_016_011.wav,te mod zin afem nye miyaan ai nye mvoe asu ye na azu abe ma amu mayanga nye ai babedzan
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_016/1CO_016_012.wav,mfag madzan apollos mekogelan ya ai nye abui na azu abe mina ai babedzan ndo hm nyian woe ohe be ki na azu etoa dzi ayi son eyon ayi bi afola
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_016/1CO_016_016.wav,boan kan bod te mewog ai e mod ose asye ai bo awaa fe ndzug
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_016/1CO_016_014.wav,e dzam ase miabo aboo he edin
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_016/1CO_016_015.wav,makogelan ai mina a babedzan miayem ndabod stefanas endzo ene ntol beyebe ya akaia ndo benganyian a esye mimfufub
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_016/1CO_016_018.wav,bengavoli ma nnem ai minnem mian fe mikama akyae bod te
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_016/1CO_016_017.wav,mawog mintag na stefanas ai fortunatus ai akaikus beso amu bene a meyian ya mbol miadzeman ma a mis
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_016/1CO_016_019.wav,menda me zamba ya azia masug mina akila ai priska ai e ndazamba yakoan a nda dzaban bemana mina sug abui abui
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_016/1CO_016_020.wav,babedzan bese basug mina sugan mina mina miwuban mimfufub mewuban
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_016/1CO_016_021.wav,mamen paulus matil mesugan ai wo wama
/content/drive/MyDrive/Clean_filtered_Ewo/1CO/1CO_016/1CO_016_022.wav,nge mod zin adin ki nti amala ai nye maranatha zaag a nti
